task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,model_path,drop_neighborhood,drop_description,cpt_path,task_name,train_path,valid_path,test_path,index_path,inference_entities_path,exact_match,exact_match_entity,Hits@1,Hits@3,Hits@5,Hits@10,Hits@1_pipeline,Hits@3_pipeline,Hits@5_pipeline,Hits@10_pipeline
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters50000/run_1,True,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/small-train.csv,/home/bulatov/bulatov/datasets/ilpc22/small-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small-test.csv,,,,,,,,,,,,
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr1e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000/run_1,False,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc/run_1,True,True,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,7.58424186706543,7.58424186706543,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc_eval/run_1/,True,True,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities.json,7.585428237915039,7.585428237915039,0.11375687271356583,0.13840337097644806,0.16683031618595123,0.20026512444019318,0.10869991779327393,0.12450903654098511,0.14449135959148407,0.1669285148382187
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr1e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained_2sep/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1,False,,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,0.8301404714584351,4.9513702392578125,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1/,False,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities_and_descriptions.json,0.3142183721065521,7.9389238357543945,0.10221916437149048,0.14002355933189392,0.15730558335781097,0.19314610958099365,0.10221916437149048,0.14002355933189392,0.15730558335781097,0.19314610958099365
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1/,False,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities_and_descriptions.json,0.314372718334198,7.932999134063721,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,False,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,False,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum_eval/run_1/,True,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities_and_descriptions.json,0.04418696090579033,7.202474594116211,0.10604870319366455,0.1527886837720871,0.1726728230714798,0.196926549077034,0.10604870319366455,0.1527886837720871,0.1726728230714798,0.196926549077034
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum_nodesc/run_1,True,True,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,7.56459379196167,7.56459379196167,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,64,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-03_512-512_bs128_iters300000_baseline_pretrained_2sep/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,2e-06,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr2e-06_linear_adamw_wd1e-03_512-512_bs128_iters150000_baseline_pretrained_2sep/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr1e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr1e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,linear,512,./runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-03_512-512_bs128_iters300000_pretrained_2sep/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum/run_1,True,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,0.04420866444706917,7.2011003494262695,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum/run_1,True,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,32,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,linear,512,./runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_pretrained_2sep_enum_nodesc/run_1,False,True,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,7.530209064483643,7.530209064483643,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,2e-06,64,1.0,linear,512,./runs/t5-small/ilpc-large/lr2e-06_linear_adamw_wd1e-03_512-512_bs128_iters150000_pretrained_2sep/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,32,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum_eval/run_1,True,,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_baseline_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,0.10315354913473129,4.524020195007324,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,64,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_nodesc_eval/run_1/,False,True,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_nodesc/run_1/,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities.json,0.0,7.613714694976807,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_nodesc/run_1,False,True,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained_2sep/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained_2sep/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,./runs/t5-small/ilpc-small/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters30000_baseline_pretrained_2sep_enum_nodesc/run_1,True,True,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_small.index,/home/chepurova/knowledge-graphs-language-models/faiss/small_verbalized_inference_entities.json,3.445899486541748,3.445899486541748,0.07305306941270828,0.1342177838087082,0.1595451384782791,0.20727084577083588,0.07098552584648132,0.12818746268749237,0.15041351318359375,0.19417643547058105
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,linear,512,./runs/t5-small/ilpc-small/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters30000_pretrained_2sep_enum_nodesc/run_1,False,True,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_small.index,/home/chepurova/knowledge-graphs-language-models/faiss/small_verbalized_inference_entities.json,4.255685806274414,4.255685806274414,0.07494831085205078,0.13025499880313873,0.15609924495220184,0.20072363317012787,0.07288077473640442,0.120089590549469,0.14059269428253174,0.17901447415351868
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,./runs/t5-small/ilpc-small/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters30000_baseline_pretrained_2sep_enum/run_1,True,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,/home/chepurova/knowledge-graphs-language-models/faiss/small_verbalized_inference_entities_and_descriptions.json,0.0,3.3252928256988525,0.0739145427942276,0.10199861973524094,0.11888352781534195,0.15179187059402466,0.0739145427942276,0.10199861973524094,0.11888352781534195,0.15179187059402466
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,linear,512,./runs/t5-small/ilpc-small/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters30000_pretrained_2sep_enum/run_1,False,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,/home/chepurova/knowledge-graphs-language-models/faiss/small_verbalized_inference_entities_and_descriptions.json,,,,,,,,,,
